panel,quelle,abruf,symbol,ensembl
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PIN1,ENSG00000127445
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PIR,ENSG00000087842
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PKD2,ENSG00000118762
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PKHD1,ENSG00000170927
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PLCB3,ENSG00000149782
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PLK4,ENSG00000142731
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PLOD1,ENSG00000083444
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PTPRQ,ENSG00000139304
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RAB3GAP2,ENSG00000118873
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RD3,ENSG00000198570
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RDH12,ENSG00000139988
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RPE65,ENSG00000116745
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RPGR,ENSG00000156313
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RPGRIP1,ENSG00000092200
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RSPH4A,ENSG00000111834
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RSPH9,ENSG00000172426
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SCNN1A,ENSG00000111319
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SCNN1B,ENSG00000168447
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SCNN1G,ENSG00000166828
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SDCCAG8,ENSG00000054282
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SEM1,ENSG00000127922
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SHH,ENSG00000164690
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SLCO5A1,ENSG00000137571
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SMARCA2,ENSG00000080503
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SMARCA4,ENSG00000127616
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SMARCB1,ENSG00000099956
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SMARCE1,ENSG00000073584
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SOX11,ENSG00000176887
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SPATA7,ENSG00000042317
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SPECC1L,ENSG00000100014
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SULF1,ENSG00000137573
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TCTN1,ENSG00000204852
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TDP2,ENSG00000111802
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TGDS,ENSG00000088451
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,THPO,ENSG00000090534
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TMEM138,ENSG00000149483
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TMEM237,ENSG00000155755
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TMEM67,ENSG00000164953
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TNXB,ENSG00000168477
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TOPORS,ENSG00000197579
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TP53,ENSG00000141510
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TRIM32,ENSG00000119401
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TRMT10A,ENSG00000145331
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TSC1,ENSG00000165699
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TSC2,ENSG00000103197
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TULP1,ENSG00000112041
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,UMOD,ENSG00000169344
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,USH1C,ENSG00000006611
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,USH1G,ENSG00000182040
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,USH2A,ENSG00000042781
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,USP9X,ENSG00000124486
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,VAC14,ENSG00000103043
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,VHL,ENSG00000134086
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,WHRN,ENSG00000095397
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,WNT3,ENSG00000108379
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,WRN,ENSG00000165392
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,XPNPEP3,ENSG00000196236
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ZBTB16,ENSG00000109906
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ZIC3,ENSG00000156925
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ZNF423,ENSG00000102935
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,EFNB1,ENSG00000090776
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,IGF1R,ENSG00000140443
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,KAT6A,ENSG00000083168
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TCF12,ENSG00000140262
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TGFBR1,ENSG00000106799
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TWIST2,ENSG00000233608
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ZIC1,ENSG00000152977
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,FLRT3,ENSG00000125848
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,TMEM53,ENSG00000126106
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SRP54,ENSG00000100883
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX13,ENSG00000162928
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX14,ENSG00000142655
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,DUSP6,ENSG00000139318
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,HDAC6,ENSG00000094631
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,DCHS1,ENSG00000166341
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,HSPA9,ENSG00000113013
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,WDR11,ENSG00000120008
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX3,ENSG00000034693
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,KCNJ8,ENSG00000121361
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,KRAS,ENSG00000133703
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PTEN,ENSG00000171862
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,RPL10,ENSG00000147403
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,IARS2,ENSG00000067704
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,AIFM1,ENSG00000156709
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,STAC3,ENSG00000185482
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,HS6ST1,ENSG00000136720
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PHYH,ENSG00000107537
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,CHD7,ENSG00000171316
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX10,ENSG00000157911
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,COL3A1,ENSG00000168542
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX16,ENSG00000121680
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SEC23A,ENSG00000100934
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX19,ENSG00000162735
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX12,ENSG00000108733
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,IL17RD,ENSG00000144730
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX26,ENSG00000215193
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX11B,ENSG00000131779
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,POLE,ENSG00000177084
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SPRED1,ENSG00000166068
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SEMA3A,ENSG00000075213
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,BMP4,ENSG00000125378
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX2,ENSG00000164751
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX1,ENSG00000127980
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SPRY4,ENSG00000187678
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,DNAJC21,ENSG00000168724
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,PEX6,ENSG00000124587
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ACTG1,ENSG00000184009
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ACTB,ENSG00000075624
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ALG6,ENSG00000088035
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,FAT4,ENSG00000196159
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,ALDH3A2,ENSG00000072210
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,DPYD,ENSG00000188641
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,CWC27,ENSG00000153015
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,GEMIN4,ENSG00000179409
NOSO_BREIT,PanelApp 309 alle Stufen + HPO HP:0002652 Teilbaum,2026-08-21,SMO,ENSG00000128602
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ACAN,ENSG00000157766
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ANAPC1,ENSG00000153107
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ANKRD11,ENSG00000167522
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,BLM,ENSG00000197299
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,BRAF,ENSG00000157764
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,BRCA2,ENSG00000139618
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,BRIP1,ENSG00000136492
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CBL,ENSG00000110395
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CCDC8,ENSG00000169515
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CDKN1C,ENSG00000129757
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CEP57,ENSG00000166037
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,COG4,ENSG00000103051
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CUL7,ENSG00000044090
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ERCC4,ENSG00000175595
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCA,ENSG00000187741
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCB,ENSG00000181544
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCC,ENSG00000158169
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCD2,ENSG00000144554
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCE,ENSG00000112039
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCF,ENSG00000183161
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCG,ENSG00000221829
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCI,ENSG00000140525
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FANCL,ENSG00000115392
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FBXO22,ENSG00000167196
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FGFR3,ENSG00000068078
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,GH1,ENSG00000259384
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,GHR,ENSG00000112964
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,HMGA2,ENSG00000149948
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,HRAS,ENSG00000174775
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,IGF1,ENSG00000017427
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,IGF1R,ENSG00000140443
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,IGF2,ENSG00000167244
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,IGFALS,ENSG00000099769
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,INTS1,ENSG00000164880
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,KRAS,ENSG00000133703
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,LZTR1,ENSG00000099949
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,MAP2K1,ENSG00000169032
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,MAP2K2,ENSG00000126934
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,MSTO1,ENSG00000125459
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,MTX2,ENSG00000128654
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NBAS,ENSG00000151779
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NBN,ENSG00000104320
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NHLRC2,ENSG00000196865
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NPR2,ENSG00000159899
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NRAS,ENSG00000213281
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,OBSL1,ENSG00000124006
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PALB2,ENSG00000083093
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PIK3R1,ENSG00000145675
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PLAG1,ENSG00000181690
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PLK4,ENSG00000142731
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PPP1CB,ENSG00000213639
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PTPN11,ENSG00000179295
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RAF1,ENSG00000132155
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RECQL4,ENSG00000160957
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RIT1,ENSG00000143622
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RRAS2,ENSG00000133818
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RSPRY1,ENSG00000159579
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SHOC2,ENSG00000108061
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SHOX,ENSG00000185960
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SLC13A1,ENSG00000081800
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SLF2,ENSG00000119906
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SLX4,ENSG00000188827
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SMC5,ENSG00000198887
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SOS1,ENSG00000115904
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SOS2,ENSG00000100485
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SPOUT1,ENSG00000198917
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SPRED2,ENSG00000198369
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SRCAP,ENSG00000080603
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,STAT5B,ENSG00000173757
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,TOP3A,ENSG00000177302
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,TRIM37,ENSG00000108395
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,UBE2T,ENSG00000077152
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ZFP57,ENSG00000204644
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CCDC186,ENSG00000165813
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,FOXP4,ENSG00000137166
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,GGPS1,ENSG00000152904
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,KDM3B,ENSG00000120733
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,LRRC8C,ENSG00000171488
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,MAPK1,ENSG00000100030
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,MRAS,ENSG00000158186
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NF1,ENSG00000196712
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NLRP2,ENSG00000022556
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NLRP5,ENSG00000171487
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,NLRP7,ENSG00000167634
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,PADI6,ENSG00000276747
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,QSOX2,ENSG00000165661
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RAD51,ENSG00000051180
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RAP1B,ENSG00000127314
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,RASA2,ENSG00000155903
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,SETD5,ENSG00000168137
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ZNF668,ENSG00000167394
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,A2ML1,ENSG00000166535
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ATRIP,ENSG00000164053
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,ATRX,ENSG00000085224
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,BTK,ENSG00000010671
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CDC6,ENSG00000094804
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CDT1,ENSG00000167513
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CENPJ,ENSG00000151849
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CHD7,ENSG00000171316
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,COL1A1,ENSG00000108821
KLEIN_BREIT,PanelApp 1471 alle Stufen + HPO HP:0004322 Teilbaum,2026-08-21,CREBBP,ENSG00000005339
