ensembl,dWT_n,dWT_med,dWT_v,dWT_vz,dWT_kons,iv_n,iv_med,iv_v,iv_vz,iv_kons,basis_med,pool_anteil,symbol,im_modul,ri
ENSG00000185112,18,0.48791941494218505,11,1,0.22222222222222232,18,-0.4112773865262505,12,-1,-0.33333333333333326,-0.332298436958125,0.5,FAM43A,False,
ENSG00000185122,17,0.45857997323124,12,1,0.41176470588235303,17,0.242887633706399,10,1,0.17647058823529416,-0.234664230660793,0.47058823529411764,HSF1,False,
ENSG00000185127,18,0.7078201300989599,11,1,0.22222222222222232,18,0.2102680301952165,12,1,0.33333333333333326,-0.3351471735441605,0.6111111111111112,C6orf120,False,
ENSG00000185129,18,0.6893714826728645,11,1,0.22222222222222232,18,0.2074047932678415,10,1,0.11111111111111116,-0.5167054698080149,0.5555555555555556,PURA,False,
ENSG00000185133,15,-0.987120662671893,12,-1,-0.6000000000000001,15,-0.485883147877245,9,-1,-0.19999999999999996,0.492987209706671,0.06666666666666667,INPP5J,False,
ENSG00000185158,16,0.6143445737768916,10,1,0.25,16,0.0346662274630924,8,1,0.0,-0.3407174850781425,0.5,LRRC37B,False,
ENSG00000185163,18,-0.0326230371583757,9,1,0.0,18,-0.20770858158802952,11,-1,-0.22222222222222232,-0.3152708200492035,0.2777777777777778,DDX51,False,
ENSG00000185164,16,-0.9023555946923535,11,-1,-0.375,16,0.143348300681842,10,1,0.25,0.745632436965098,0.125,NOMO2,False,
ENSG00000185187,15,-0.412361373229949,11,-1,-0.46666666666666656,15,0.0533441586885619,8,1,0.06666666666666665,0.0958890405988709,0.13333333333333333,SIGIRR,False,
ENSG00000185189,16,0.672470105956732,12,1,0.5,16,0.0105909212812869,8,1,0.0,-0.47666301782683196,0.625,NRBP2,False,
ENSG00000185201,16,0.349089217243981,11,1,0.375,16,0.1417049497848144,10,1,0.25,-0.157774464129977,0.375,IFITM2,False,
ENSG00000185215,16,-0.061887290312988244,8,1,0.0,16,-0.3143642570357441,9,-1,-0.125,0.047251934737844996,0.375,TNFAIP2,False,
ENSG00000185219,16,-0.5799625464536905,10,-1,-0.25,16,-0.10871324748230571,10,-1,-0.25,0.0887392281449762,0.1875,ZNF445,False,
ENSG00000185220,16,-0.4778635951128365,11,-1,-0.375,16,-0.19427830193648624,10,-1,-0.25,-0.09476217084389424,0.1875,PGBD2,False,
ENSG00000185236,16,0.028793659172540252,8,1,0.0,16,0.1614777875323006,8,1,0.0,-0.0237718950496626,0.375,RAB11B,False,
ENSG00000185238,16,-0.1568996318575975,10,-1,-0.25,16,-0.3740364932690955,10,-1,-0.25,0.07564634665442126,0.375,PRMT3,False,
ENSG00000185246,16,0.477199062025093,9,1,0.125,16,-0.137539364537099,11,-1,-0.375,-0.28027623572974647,0.5,PRPF39,False,
ENSG00000185250,16,1.2807545369047801,12,1,0.5,16,0.1557640899215595,10,1,0.25,-0.8029459746593399,0.6875,PPIL6,False,
ENSG00000185252,16,-0.34929838093783,10,-1,-0.25,16,-0.506623514758656,11,-1,-0.375,0.2983628665349205,0.25,ZNF74,False,
ENSG00000185261,16,0.8963457200081364,9,1,0.125,16,0.03416507895603099,8,1,0.0,-0.35801246096681905,0.5625,KIAA0825,False,
ENSG00000185262,18,0.4876195401493185,10,1,0.11111111111111116,18,-0.06406384844035651,9,1,0.0,-0.2494252514079645,0.5,UBALD2,False,
ENSG00000185267,15,0.0764875604284738,8,1,0.06666666666666665,15,0.571879027411924,9,1,0.19999999999999996,-0.0390535617261515,0.4,CDNF,False,
ENSG00000185269,15,0.295937817283163,8,1,0.06666666666666665,15,-0.242439624989492,8,-1,-0.06666666666666665,-0.177133615556438,0.4666666666666667,NOTUM,False,
ENSG00000185278,16,0.678743719618202,11,1,0.375,16,-0.2148626703488985,9,-1,-0.125,-0.5064412394613305,0.5,ZBTB37,False,
ENSG00000185298,16,-0.44940427401176947,10,-1,-0.25,16,-0.33776764414194504,9,-1,-0.125,0.2482513555225555,0.1875,CCDC137,False,
ENSG00000185305,16,0.12257286561479806,10,1,0.25,16,0.16662929321458958,9,1,0.125,0.2148775118206495,0.3125,ARL15,False,
ENSG00000185324,16,-0.12818307253462188,8,1,0.0,16,0.314509781492039,9,1,0.125,0.030561058719639052,0.125,CDK10,False,
ENSG00000185338,17,1.09976969764866,12,1,0.41176470588235303,17,-0.383400489607647,12,-1,-0.41176470588235303,-0.640298237621544,0.6470588235294118,SOCS1,False,
ENSG00000185339,16,1.0203661710289675,9,1,0.125,16,0.07689249498392076,10,1,0.25,-0.7597506549681655,0.5625,TCN2,False,
ENSG00000185340,16,-0.39016638839806894,9,-1,-0.125,16,-0.021380946510588,8,1,0.0,0.1399087228952135,0.375,GAS2L1,False,
ENSG00000185344,16,-0.30356833390925175,9,-1,-0.125,16,-0.02031155602847905,9,-1,-0.125,-0.3408913847249945,0.4375,ATP6V0A2,False,
ENSG00000185359,16,-0.1393193037951001,9,-1,-0.125,16,0.1030382427712592,9,1,0.125,0.13929534261319865,0.3125,HGS,False,
ENSG00000185361,18,-0.23705583990351148,12,-1,-0.33333333333333326,18,0.06239909407598255,10,1,0.11111111111111116,0.353198489178565,0.16666666666666666,TNFAIP8L1,False,
ENSG00000185379,15,-0.963023130988439,12,-1,-0.6000000000000001,15,0.0383460547432697,8,1,0.06666666666666665,0.589869172110917,0.06666666666666667,RAD51D,False,
ENSG00000185386,16,0.478816062806527,11,1,0.375,16,0.08680654223794755,9,1,0.125,-0.0797305689299676,0.5,MAPK11,False,
ENSG00000185404,16,-0.05687877259124375,10,-1,-0.25,16,0.24370489360529896,9,1,0.125,0.08301640346455019,0.3125,SP140L,False,
ENSG00000185414,15,-0.341904764320776,8,-1,-0.06666666666666665,15,-0.243627173804287,10,-1,-0.33333333333333326,0.259304900978981,0.4,MRPL30,False,
ENSG00000185420,16,-1.119324246659185,11,-1,-0.375,16,0.56517310275421,12,1,0.5,0.9581015017069976,0.25,SMYD3,False,
ENSG00000185442,15,0.574794853343639,10,1,0.33333333333333326,15,0.284324358922409,9,1,0.19999999999999996,-0.524881133258092,0.6,FAM174B,False,
ENSG00000185475,16,0.143109282230095,10,1,0.25,16,0.3145111829450105,10,1,0.25,-0.16584045141043,0.375,TMEM179B,False,
ENSG00000185480,16,-0.34849387027551804,10,-1,-0.25,16,-0.2917674312191545,9,-1,-0.125,0.1456477635223789,0.1875,PARPBP,False,
ENSG00000185482,17,0.0499229637774591,10,1,0.17647058823529416,17,0.179756171947609,9,1,0.05882352941176472,-0.023194910961716,0.35294117647058826,STAC3,False,
ENSG00000185483,16,0.4474720948244265,10,1,0.25,16,-0.3462311206547885,10,-1,-0.25,0.08196276635032675,0.5,ROR1,False,
ENSG00000185499,15,1.28404496224627,12,1,0.6000000000000001,15,-0.19304234664771,9,-1,-0.19999999999999996,-0.572788958135433,0.7333333333333333,MUC1,False,
ENSG00000185507,16,0.6858638556211135,12,1,0.5,16,-0.5669891671487319,11,-1,-0.375,-0.257167055261531,0.5,IRF7,False,
ENSG00000185515,16,-0.47743002917904653,9,-1,-0.125,16,-0.14736468125066113,9,-1,-0.125,0.026339282237119652,0.3125,BRCC3,False,
ENSG00000185519,16,-0.30611527291283047,9,-1,-0.125,16,0.16290496523908998,9,1,0.125,0.5981578844570326,0.1875,FAM131C,False,
ENSG00000185532,16,0.1579792106608155,8,1,0.0,16,0.02340131001697195,9,1,0.125,-0.46987697329523603,0.5,PRKG1,False,
ENSG00000185551,16,-1.0453128393860744,10,-1,-0.25,16,0.2664525813840795,11,1,0.375,0.20506932861521998,0.125,NR2F2,False,
ENSG00000185561,16,1.5616234041628352,13,1,0.625,16,-0.17331554166010166,9,-1,-0.125,-0.939360910023009,0.6875,TLCD2,False,
ENSG00000185565,16,-0.20871377543782926,9,-1,-0.125,16,0.1212063079805103,9,1,0.125,-0.0874798509062736,0.3125,LSAMP,False,
ENSG00000185567,18,-0.3427113787333722,10,-1,-0.11111111111111116,18,0.14371312365587652,9,1,0.0,0.08913703036270701,0.3888888888888889,AHNAK2,False,
ENSG00000185585,16,1.142314609950235,13,1,0.625,16,-0.3883822820817615,10,-1,-0.25,-1.007764839864897,0.75,OLFML2A,False,
ENSG00000185591,16,1.106769910067015,12,1,0.5,16,-0.38785588674170346,12,-1,-0.5,-0.84267680843601,0.5625,SP1,False,
ENSG00000185608,18,-0.09412349081146429,9,1,0.0,18,0.06327028167828841,9,1,0.0,-0.21236806606758152,0.3333333333333333,MRPL40,False,
ENSG00000185619,16,0.0552596972816002,9,1,0.125,16,0.02416869730091495,9,1,0.125,0.032761454489310345,0.375,PCGF3,False,
ENSG00000185621,16,0.1207643311652075,10,1,0.25,16,-0.07359682636783674,8,1,0.0,-0.19462141359506352,0.4375,LMLN,False,
ENSG00000185624,16,-1.349942365572155,11,-1,-0.375,16,0.1789996653331285,9,1,0.125,0.5857519918517605,0.125,P4HB,False,
ENSG00000185627,16,-0.705930728842628,12,-1,-0.5,16,-0.07157642479944605,10,-1,-0.25,0.5646186048154955,0.1875,PSMD13,False,
ENSG00000185630,16,0.006582490542702046,8,1,0.0,16,0.1098636028446039,9,1,0.125,-0.10374584677362976,0.3125,PBX1,False,
ENSG00000185634,15,0.376415034729167,8,1,0.06666666666666665,15,0.373385649191543,10,1,0.33333333333333326,-0.122956279154591,0.4,SHC4,False,
ENSG00000185650,16,0.17635575325552,11,1,0.375,16,-0.056478523852788995,8,1,0.0,-0.291821923504229,0.375,ZFP36L1,False,
ENSG00000185651,16,-0.2182965724065185,10,-1,-0.25,16,-0.320632906337349,10,-1,-0.25,0.5948453830785195,0.1875,UBE2L3,False,
ENSG00000185652,16,0.0032819357206728475,8,1,0.0,16,0.33455579701884497,10,1,0.25,0.2960791370644275,0.1875,NTF3,False,
ENSG00000185658,16,0.09652340445221674,10,1,0.25,16,-0.1418776636301265,9,-1,-0.125,-0.334717939941172,0.375,BRWD1,False,
ENSG00000185664,15,-0.0955651888151478,10,-1,-0.33333333333333326,15,0.253387217013604,11,1,0.46666666666666656,0.169635480361103,0.0,PMEL,False,
ENSG00000185670,18,-0.21164231577439394,10,-1,-0.11111111111111116,18,0.05384105437692985,10,1,0.11111111111111116,0.037375547375041895,0.2777777777777778,ZBTB3,False,
ENSG00000185697,16,-0.5823014906481435,14,-1,-0.75,16,-0.2885659673547555,11,-1,-0.375,0.4834917704870245,0.125,MYBL1,False,
ENSG00000185721,16,-0.217734425513463,9,-1,-0.125,16,0.423165235083775,12,1,0.5,0.323456380887496,0.125,DRG1,False,
ENSG00000185722,16,0.5595240068652445,10,1,0.25,16,-0.006244748077763512,8,1,0.0,-0.3417479123688565,0.5,ANKFY1,False,
ENSG00000185728,16,0.948329030696881,12,1,0.5,16,-0.47358244413764466,9,-1,-0.125,-0.497631151430878,0.75,YTHDF3,False,
ENSG00000185730,18,0.07594135930694601,9,1,0.0,18,-0.374617244435969,11,-1,-0.22222222222222232,0.04525657877717175,0.3888888888888889,ZNF696,False,
ENSG00000185742,16,-0.6429554104580145,14,-1,-0.75,16,-0.238678949474318,9,-1,-0.125,0.7896677817148965,0.125,C11orf87,False,
ENSG00000185745,16,0.6153957248690349,9,1,0.125,16,-0.1987421997352985,9,-1,-0.125,-0.1843577503764655,0.5,IFIT1,False,
ENSG00000185753,16,-0.09145942057645055,10,-1,-0.25,16,-0.6376017629051625,11,-1,-0.375,0.1112840158951133,0.25,CXorf38,False,
ENSG00000185760,16,-0.4617907485737035,10,-1,-0.25,16,-0.05019720796188655,9,-1,-0.125,0.4173763105779935,0.375,KCNQ5,False,
ENSG00000185761,15,0.624608117998175,12,1,0.6000000000000001,15,-0.545938626108712,13,-1,-0.7333333333333334,-0.336557299533058,0.6666666666666666,ADAMTSL5,False,
ENSG00000185787,16,-0.08360360021813595,9,-1,-0.125,16,0.06349684005100925,9,1,0.125,-0.23073048677770452,0.375,MORF4L1,False,
ENSG00000185798,18,0.2086966593727125,10,1,0.11111111111111116,18,-0.12567075314300521,11,-1,-0.22222222222222232,-0.5605078239856469,0.3333333333333333,WDR53,False,
ENSG00000185800,16,0.4380195997564845,10,1,0.25,16,-0.499511015368337,12,-1,-0.5,-0.16037003890568552,0.4375,DMWD,False,
ENSG00000185803,15,-0.529944045853702,9,-1,-0.19999999999999996,15,0.210727896260053,8,1,0.06666666666666665,0.217143437715293,0.26666666666666666,SLC52A2,False,
ENSG00000185808,16,0.6960532903166534,10,1,0.25,16,0.5978973224398936,9,1,0.125,-0.342168900095736,0.5625,PIGP,False,
ENSG00000185813,16,-0.06479360925889265,9,-1,-0.125,16,0.2172365473107535,10,1,0.25,0.150921758928217,0.25,PCYT2,False,
ENSG00000185825,16,-0.09070032474844,9,-1,-0.125,16,0.18134264581649,10,1,0.25,0.409953878500547,0.0625,BCAP31,False,
ENSG00000185829,15,0.3525824983151,11,1,0.46666666666666656,15,-0.339085326802163,10,-1,-0.33333333333333326,-0.22772544378415,0.13333333333333333,ARL17A,False,
ENSG00000185838,16,-0.38455670543839,10,-1,-0.25,16,-0.05056854080906035,9,-1,-0.125,0.07924283916153489,0.25,GNB1L,False,
ENSG00000185842,16,-0.10715284180184215,9,-1,-0.125,16,0.30652682806091647,9,1,0.125,-0.19051905887498882,0.4375,DNAH14,False,
ENSG00000185862,16,0.3153398699888355,11,1,0.375,16,-0.6441284214814695,10,-1,-0.25,-0.388944030014133,0.4375,EVI2B,False,
ENSG00000185864,15,0.357300268194312,11,1,0.46666666666666656,15,-0.761415049769508,14,-1,-0.8666666666666667,-0.31402288053887,0.4,NPIPB4,False,
ENSG00000185869,16,-0.196009836532579,9,-1,-0.125,16,0.0401295219712903,8,1,0.0,-0.2693435947529125,0.25,ZNF829,False,
ENSG00000185875,16,0.03130237784006845,9,1,0.125,16,0.13520015597437796,10,1,0.25,0.04299484729983645,0.25,THNSL1,False,
ENSG00000185880,16,0.832557598518336,11,1,0.375,16,-0.3245212757538675,9,-1,-0.125,-0.57649092598307,0.5625,TRIM69,False,
ENSG00000185885,15,0.981195635489622,10,1,0.33333333333333326,15,-0.0716654175019635,8,-1,-0.06666666666666665,-0.174645946070694,0.6666666666666666,IFITM1,False,
ENSG00000185896,16,0.2846641380663605,10,1,0.25,16,-0.0482767591853958,8,1,0.0,-0.2115117627690911,0.375,LAMP1,False,
ENSG00000185900,16,-0.6081285724987076,11,-1,-0.375,16,0.010273667659234001,8,1,0.0,0.459303921908677,0.1875,POMK,False,
ENSG00000185909,16,-0.367911043334771,12,-1,-0.5,16,0.3074637624758145,12,1,0.5,0.45449056774557095,0.125,KLHDC8B,False,
ENSG00000185917,16,-0.48861977836561055,9,-1,-0.125,16,0.1129201495035636,9,1,0.125,-0.1369637601957558,0.25,SETD4,False,
ENSG00000185920,16,0.2445262862186845,8,1,0.0,16,0.3002378641181365,10,1,0.25,-0.5438020074602035,0.5,PTCH1,False,
ENSG00000185924,17,0.037930176023519,9,1,0.05882352941176472,17,-0.0191127413669983,9,-1,-0.05882352941176472,-0.176258552584548,0.4117647058823529,RTN4RL1,False,
ENSG00000185946,16,0.8448754968010626,10,1,0.25,16,0.20525784098981548,10,1,0.25,-0.78233222161163,0.5625,RNPC3,False,
ENSG00000185947,16,-0.40830198120902095,9,-1,-0.125,16,-0.13295862278524648,8,1,0.0,-0.2516563809539375,0.3125,ZNF267,False,
ENSG00000185950,18,1.55183394231898,18,1,1.0,18,-0.21253263341707052,11,-1,-0.22222222222222232,-0.891026415761355,0.8333333333333334,IRS2,True,1.0
ENSG00000185963,16,0.05765973049679215,8,1,0.0,16,-0.2237080560669335,9,-1,-0.125,-0.2371991474091305,0.3125,BICD2,False,
ENSG00000185972,16,0.056826811263528954,9,1,0.125,16,-0.23158686189803251,10,-1,-0.25,-0.023254143318644498,0.3125,CCIN,False,
ENSG00000185973,16,-0.2077778356648228,9,-1,-0.125,16,-0.09880211730570809,8,1,0.0,0.061167370604793256,0.1875,TMLHE,False,
ENSG00000185989,18,-0.6908435982679635,13,-1,-0.4444444444444444,18,-0.46692633649808246,12,-1,-0.33333333333333326,0.5238821764168575,0.2222222222222222,RASA3,False,
ENSG00000186001,16,0.7702296846786175,11,1,0.375,16,-0.1624339699002415,10,-1,-0.25,-0.370366451112634,0.625,LRCH3,False,
ENSG00000186010,16,-0.106160139681007,9,-1,-0.125,16,0.507665722982806,13,1,0.625,0.0447113370655903,0.3125,NDUFA13,False,
ENSG00000186017,16,0.473506217198128,10,1,0.25,16,-0.25327303301555903,10,-1,-0.25,-0.3419836345888505,0.4375,ZNF566,False,
ENSG00000186020,16,0.8523675484671149,9,1,0.125,16,-0.11729238526145544,9,-1,-0.125,-0.308596742219425,0.5625,ZNF529,False,
ENSG00000186026,18,0.673477452864655,15,1,0.6666666666666667,18,-0.13679803003962546,10,-1,-0.11111111111111116,-0.20731568727643,0.6111111111111112,ZNF284,False,
ENSG00000186063,16,0.4423556890305105,11,1,0.375,16,-0.4301169867251765,9,-1,-0.125,-0.26427735098168,0.4375,AIDA,False,
ENSG00000186088,16,0.576277958913055,12,1,0.5,16,-0.5384760160812194,11,-1,-0.375,-0.8837949547757595,0.5625,GSAP,False,
ENSG00000186104,16,0.06573537571779395,9,1,0.125,16,-0.18862598444037249,9,-1,-0.125,-0.323798579532241,0.4375,CYP2R1,False,
ENSG00000186106,16,0.7369909775051785,11,1,0.375,16,-0.0568596706028645,8,1,0.0,-0.5957921005594335,0.625,ANKRD46,False,
ENSG00000186111,16,-0.2274401922586045,9,-1,-0.125,16,0.28991017088901,10,1,0.25,-0.1893830403025085,0.375,PIP5K1C,False,
ENSG00000186130,18,0.8571587775924575,11,1,0.22222222222222232,18,0.0243852688513731,10,1,0.11111111111111116,-0.4028945880824135,0.5555555555555556,ZBTB6,False,
ENSG00000186132,16,0.4450772982429415,11,1,0.375,16,0.3886305275066535,11,1,0.375,-0.17708116083782466,0.375,C2orf76,False,
ENSG00000186141,16,0.33432298259322796,10,1,0.25,16,0.0987535921258268,9,1,0.125,-0.17051755869296226,0.5,POLR3C,False,
ENSG00000186153,16,0.16559337108889594,9,1,0.125,16,0.589661303842431,10,1,0.25,-0.5067004671417215,0.375,WWOX,False,
ENSG00000186174,16,-0.0505944783323192,9,-1,-0.125,16,-0.29544251733500804,11,-1,-0.375,-0.14978497436923416,0.125,BCL9L,False,
ENSG00000186184,16,0.10623039792925895,9,1,0.125,16,0.2340508253577065,10,1,0.25,0.1329129459134555,0.375,POLR1D,False,
ENSG00000186185,16,-0.6967342877928164,10,-1,-0.25,16,-0.04922848838628775,8,1,0.0,0.4836946512349785,0.25,KIF18B,False,
ENSG00000186187,16,-0.487321354231943,12,-1,-0.5,16,-0.04992524041224345,9,-1,-0.125,0.348131196038223,0.25,ZNRF1,False,
ENSG00000186193,17,-0.654121048501544,12,-1,-0.41176470588235303,17,-0.261127815797306,11,-1,-0.2941176470588236,0.426741786136212,0.17647058823529413,SAPCD2,False,
ENSG00000186222,18,0.2885237056782405,11,1,0.22222222222222232,18,0.1844944489412965,10,1,0.11111111111111116,0.2532778747767745,0.4444444444444444,BLOC1S4,False,
ENSG00000186230,18,-0.49026437710756754,12,-1,-0.33333333333333326,18,-0.8274472655279245,12,-1,-0.33333333333333326,0.34410047516501197,0.2222222222222222,ZNF749,False,
ENSG00000186272,15,-0.390777977593968,8,-1,-0.06666666666666665,15,0.0613838413269832,8,1,0.06666666666666665,0.0471370426281401,0.26666666666666666,ZNF17,False,
ENSG00000186280,17,-0.296208965335536,12,-1,-0.41176470588235303,17,-0.0645355862249584,10,-1,-0.17647058823529416,-0.0556378551590194,0.11764705882352941,KDM4D,False,
ENSG00000186283,16,-0.04947835775161345,10,-1,-0.25,16,0.13996541093367348,9,1,0.125,0.001751673441811999,0.0625,TOR3A,False,
ENSG00000186298,16,-0.6157185434759205,9,-1,-0.125,16,-0.0952814223369014,9,-1,-0.125,0.1328279674948461,0.3125,PPP1CC,False,
ENSG00000186300,16,0.49319776848074703,10,1,0.25,16,0.28045006186919896,10,1,0.25,-0.207172235412646,0.5,ZNF555,False,
ENSG00000186310,15,0.0435457259729944,8,1,0.06666666666666665,15,0.29116887876005,8,1,0.06666666666666665,0.220693824639986,0.3333333333333333,NAP1L3,False,
ENSG00000186314,16,-1.432409168184165,12,-1,-0.5,16,-0.2829464516818165,9,-1,-0.125,0.7800049517589485,0.1875,PRELID2,False,
ENSG00000186318,16,-0.24970939374996898,9,-1,-0.125,16,-0.23499421713995078,10,-1,-0.25,-0.21192564143959952,0.375,BACE1,False,
ENSG00000186340,16,0.067683227040998,8,1,0.0,16,0.12297150306128754,9,1,0.125,-0.20271670977241601,0.375,THBS2,False,
ENSG00000186350,16,0.7250449845908185,12,1,0.5,16,0.358632274624912,10,1,0.25,-0.4631336270366775,0.5625,RXRA,False,
ENSG00000186352,18,-0.26801716685557575,9,1,0.0,18,0.513725681607381,11,1,0.22222222222222232,0.1919979272987535,0.16666666666666666,ANKRD37,False,
ENSG00000186364,16,0.19610879527498812,9,1,0.125,16,0.2535199258807077,9,1,0.125,-0.00458710104763565,0.375,NUDT17,False,
ENSG00000186376,16,0.349652356928677,13,1,0.625,16,-0.0557863230526342,11,-1,-0.375,-0.493801736932113,0.375,ZNF75D,False,
ENSG00000186395,18,0.2786859556055205,11,1,0.22222222222222232,18,0.486418875712473,11,1,0.22222222222222232,-0.18061775494258833,0.2222222222222222,KRT10,False,
ENSG00000186409,15,0.724533355036313,9,1,0.19999999999999996,15,0.431857828623199,11,1,0.46666666666666656,-0.649043601077628,0.5333333333333333,CCDC30,False,
ENSG00000186416,16,-0.16511140809820402,10,-1,-0.25,16,-0.3163021614457955,11,-1,-0.375,0.348440637397032,0.375,NKRF,False,
ENSG00000186432,16,0.3509719222102887,10,1,0.25,16,-0.486904350042905,10,-1,-0.25,-0.44346423078776054,0.5,KPNA4,False,
ENSG00000186446,18,-0.01836971957931405,9,1,0.0,18,0.08887505846171251,10,1,0.11111111111111116,-0.257836927586628,0.3333333333333333,ZNF501,False,
ENSG00000186448,17,0.577599036094771,12,1,0.41176470588235303,17,-0.460940333184379,11,-1,-0.2941176470588236,-0.59442925473168,0.5294117647058824,ZNF197,False,
ENSG00000186462,16,-0.309607306853231,10,-1,-0.25,16,0.10304555889318129,10,1,0.25,0.4172038108348785,0.1875,NAP1L2,False,
ENSG00000186468,16,0.05738100234424699,8,1,0.0,16,-0.0029805156284685025,8,1,0.0,-0.1642665237598205,0.375,RPS23,False,
ENSG00000186469,18,0.2677258584367425,10,1,0.11111111111111116,18,0.290556068382302,11,1,0.22222222222222232,0.1298470920765035,0.4444444444444444,GNG2,False,
ENSG00000186470,16,0.8134470891513039,10,1,0.25,16,0.1289356361160566,9,1,0.125,-0.32508932259472,0.5625,BTN3A2,False,
ENSG00000186480,16,-0.3551267867117705,11,-1,-0.375,16,-0.07370226035568189,10,-1,-0.25,0.3692275569594135,0.3125,INSIG1,False,
ENSG00000186496,16,0.5461937119075579,11,1,0.375,16,0.266849068186151,9,1,0.125,-0.511973287128388,0.5,ZNF396,False,
ENSG00000186501,16,0.2352691593655025,12,1,0.5,16,0.052128843486800455,8,1,0.0,0.009430773557420901,0.4375,TMEM222,False,
ENSG00000186523,15,-0.345722694440129,11,-1,-0.46666666666666656,15,-0.0737856444926388,8,-1,-0.06666666666666665,0.612251329354911,0.2,FAM86B1,False,
ENSG00000186532,16,0.6213272654214175,13,1,0.625,16,-0.1794755885560585,10,-1,-0.25,-0.673366505831597,0.5625,SMYD4,False,
ENSG00000186564,16,1.005813947582325,10,1,0.25,16,-0.1983883710012728,8,1,0.0,-0.390137677587232,0.625,FOXD2,False,
ENSG00000186566,16,0.2221372818582674,9,1,0.125,16,-0.542135588323452,11,-1,-0.375,-0.2534882354952695,0.375,GPATCH8,False,
ENSG00000186567,15,-0.223282815894068,8,-1,-0.06666666666666665,15,-0.648559633956947,12,-1,-0.6000000000000001,-0.378362479614698,0.4,CEACAM19,False,
ENSG00000186575,16,-0.5437954953466351,12,-1,-0.5,16,0.16140992658324216,10,1,0.25,0.410365723246938,0.125,NF2,False,
ENSG00000186591,16,0.8757156069481371,13,1,0.625,16,0.16027286406322025,9,1,0.125,-0.5417639621789481,0.625,UBE2H,False,
ENSG00000186603,15,-0.288191505058955,9,-1,-0.19999999999999996,15,-0.275048880859974,8,-1,-0.06666666666666665,0.0038085545817012,0.2,HPDL,False,
ENSG00000186625,16,0.025945718441407348,8,1,0.0,16,-0.289927315220442,10,-1,-0.25,-0.01210153863918749,0.3125,KATNA1,False,
ENSG00000186635,16,-0.4462332555527795,10,-1,-0.25,16,0.211136314650498,10,1,0.25,0.21626429339843112,0.125,ARAP1,False,
ENSG00000186638,16,-0.801589161884496,11,-1,-0.375,16,0.01806492888946925,9,1,0.125,0.403069803268786,0.1875,KIF24,False,
ENSG00000186642,15,-0.27454691550076,9,-1,-0.19999999999999996,15,-0.0208749544050761,9,-1,-0.19999999999999996,-0.0091386001775846,0.3333333333333333,PDE2A,False,
ENSG00000186654,15,-0.166940302142651,9,-1,-0.19999999999999996,15,0.22878876557466,11,1,0.46666666666666656,-0.253729886817374,0.3333333333333333,PRR5,False,
ENSG00000186660,15,-0.0129449730723389,8,-1,-0.06666666666666665,15,-0.705683751943224,11,-1,-0.46666666666666656,-0.187705200661611,0.26666666666666666,ZFP91,False,
ENSG00000186665,16,-0.2462421845771475,10,-1,-0.25,16,-0.12287799903540675,9,-1,-0.125,-0.057274847389132695,0.3125,C17orf58,False,
